098J,9999.00
099J,26.79
100J,9999.00
101J,9999.00
102J,9999.00
103J,9999.00
104J,9999.00
105J,22.50
106J,9999.00
107J,9999.00
108J,9999.00
109J,9999.00
110J,9999.00
111J,9999.00
112J,9999.00
113J,164.43
114J,9999.00
115J,9999.00
116J,9999.00
117J,9999.00
118J,9999.00
119J,9999.00
120J,9999.00
121J,16.91
122J,9999.00
123J,9999.00
124J,9999.00
125J,9999.00
126J,9999.00
127J,9999.00
128J,9999.00
129J,9999.00
130J,9999.00
131J,9999.00
132J,9999.00
133J,9999.00
134J,9999.00
135J,9999.00
136J,9999.00
137J,9999.00
138J,9999.00
139J,9999.00
140J,9999.00
141J,9999.00
142J,9999.00
143J,9999.00
144J,9999.00
145J,9999.00
146J,26.79
147J,9999.00
148J,9999.00
149J,9999.00
150J,9999.00
151J,9999.00
152J,22.50
153J,9999.00
154J,9999.00
155J,9999.00
156J,9999.00
157J,9999.00
158J,9999.00
159J,9999.00
160J,164.43
161J,9999.00
162J,9999.00
163J,9999.00
164J,9999.00
165J,9999.00
166J,9999.00
167J,9999.00
168J,16.91
169J,9999.00
170J,9999.00
171J,9999.00
172J,9999.00
173J,9999.00
174J,9999.00
175J,9999.00
176J,9999.00
177J,9999.00
178J,9999.00
179J,9999.00
180J,9999.00
181J,9999.00
182J,9999.00
183J,9999.00
184J,9999.00
185J,9999.00
186J,9999.00
187J,9999.00
188J,9999.00
001K,9999.00
002K,9999.00
003K,9999.00
004K,9999.00
005K,9999.00
006K,20.40
007K,9999.00
008K,9999.00
009K,9999.00
010K,9999.00
011K,9999.00
012K,25.22
013K,9999.00
014K,9999.00
015K,9999.00
016K,9999.00
017K,9999.00
018K,9999.00
019K,9999.00
020K,137.71
021K,9999.00
022K,9999.00
023K,9999.00
024K,9999.00
025K,9999.00
026K,9999.00
027K,9999.00
028K,9999.00
029K,9999.00
030K,9999.00
031K,9999.00
032K,9999.00
033K,9999.00
034K,9999.00
035K,9999.00
036K,9999.00
037K,9999.00
038K,9999.00
039K,9999.00
040K,9999.00
041K,9999.00
042K,9999.00
043K,9999.00
044K,9999.00
045K,9999.00
046K,9999.00
047K,9999.00
048K,9999.00
049K,9999.00
050K,9999.00
051K,9999.00
052K,9999.00
053K,20.40
054K,9999.00
055K,9999.00
056K,9999.00
057K,9999.00
058K,9999.00
059K,25.22
060K,9999.00
061K,9999.00
062K,9999.00
063K,9999.00
064K,9999.00
065K,9999.00
066K,9999.00
067K,137.71
068K,9999.00
069K,9999.00
070K,9999.00
071K,9999.00
072K,9999.00
073K,9999.00
074K,9999.00
075K,9999.00
076K,9999.00
077K,9999.00
078K,9999.00
079K,9999.00
080K,9999.00
081K,9999.00
082K,9999.00
083K,9999.00
084K,9999.00
085K,9999.00
086K,9999.00
087K,9999.00
088K,9999.00
089K,9999.00
090K,9999.00
091K,9999.00
092K,9999.00
093K,9999.00
094K,9999.00
095K,9999.00
096K,9999.00
097K,9999.00
098K,9999.00
099K,9999.00
100K,20.40
101K,9999.00
102K,9999.00
103K,9999.00
104K,9999.00
105K,9999.00
106K,25.22
107K,9999.00
108K,9999.00
109K,9999.00
110K,9999.00
111K,9999.00
112K,9999.00
113K,9999.00
114K,137.71
115K,9999.00
116K,9999.00
117K,9999.00
118K,9999.00
119K,9999.00
120K,9999.00
121K,9999.00
122K,9999.00
123K,9999.00
124K,9999.00
125K,9999.00
126K,9999.00
127K,9999.00
128K,9999.00
129K,9999.00
130K,9999.00
131K,9999.00
132K,9999.00
133K,9999.00
134K,9999.00
135K,9999.00
136K,9999.00
137K,9999.00
138K,9999.00
139K,9999.00
140K,9999.00
141K,9999.00
142K,9999.00
143K,9999.00
144K,9999.00
145K,9999.00
146K,9999.00
147K,20.40
148K,9999.00
149K,9999.00
150K,9999.00
151K,9999.00
152K,9999.00
153K,25.22
154K,9999.00
155K,9999.00
156K,9999.00
157K,9999.00
158K,9999.00
159K,9999.00
160K,9999.00
161K,137.71
162K,9999.00
163K,9999.00
164K,9999.00
165K,9999.00
166K,9999.00
167K,9999.00
168K,9999.00
169K,9999.00
170K,9999.00
171K,9999.00
172K,9999.00
173K,9999.00
174K,9999.00
175K,9999.00
176K,9999.00
177K,9999.00
178K,9999.00
179K,9999.00
180K,9999.00
181K,9999.00
182K,9999.00
183K,9999.00
184K,9999.00
185K,9999.00
186K,9999.00
187K,9999.00
188K,9999.00
001L,9999.00
002L,9999.00
003L,9999.00
004L,9999.00
005L,9999.00
006L,19.80
007L,9999.00
008L,9999.00
009L,9999.00
010L,9999.00
011L,9999.00
012L,24.47
013L,9999.00
014L,9999.00
015L,9999.00
016L,9999.00
017L,9999.00
018L,9999.00
019L,9999.00
020L,133.66
021L,9999.00
022L,9999.00
023L,9999.00
024L,9999.00
025L,9999.00
026L,9999.00
027L,9999.00
028L,9999.00
029L,9999.00
030L,9999.00
031L,9999.00
032L,9999.00
033L,9999.00
034L,9999.00
035L,9999.00
036L,9999.00
037L,9999.00
038L,9999.00
039L,9999.00
040L,9999.00
041L,9999.00
042L,9999.00
043L,9999.00
044L,9999.00
045L,9999.00
046L,9999.00
047L,9999.00
048L,9999.00
049L,9999.00
050L,9999.00
051L,9999.00
052L,9999.00
053L,19.80
054L,9999.00
055L,9999.00
056L,9999.00
057L,9999.00
058L,9999.00
059L,24.47
060L,9999.00
061L,9999.00
062L,9999.00
063L,9999.00
064L,9999.00
065L,9999.00
066L,9999.00
067L,133.66
068L,9999.00
069L,9999.00
070L,9999.00
071L,9999.00
072L,9999.00
073L,9999.00
074L,9999.00
075L,9999.00
076L,9999.00
077L,9999.00
078L,9999.00
079L,9999.00
080L,9999.00
081L,9999.00
082L,9999.00
083L,9999.00
084L,9999.00
085L,9999.00
086L,9999.00
087L,9999.00
088L,9999.00
089L,9999.00
090L,9999.00
091L,9999.00
092L,9999.00
093L,9999.00
094L,9999.00
095L,9999.00
096L,9999.00
097L,9999.00
098L,9999.00
099L,9999.00
100L,19.80
101L,9999.00
102L,9999.00
103L,9999.00
104L,9999.00
105L,9999.00
106L,24.47
107L,9999.00
108L,9999.00
109L,9999.00
110L,9999.00
111L,9999.00
112L,9999.00
113L,9999.00
114L,133.66
115L,9999.00
116L,9999.00
117L,9999.00
118L,9999.00
119L,9999.00
120L,9999.00
121L,9999.00
122L,9999.00
123L,9999.00
124L,9999.00
125L,9999.00
126L,9999.00
127L,9999.00
128L,9999.00
129L,9999.00
130L,9999.00
131L,9999.00
132L,9999.00
133L,9999.00
134L,9999.00
135L,9999.00
136L,9999.00
137L,9999.00
138L,9999.00
139L,9999.00
140L,9999.00
141L,9999.00
142L,9999.00
143L,9999.00
144L,9999.00
145L,9999.00
146L,9999.00
147L,19.80
148L,9999.00
149L,9999.00
150L,9999.00
151L,9999.00
152L,9999.00
153L,24.47
154L,9999.00
155L,9999.00
156L,9999.00
157L,9999.00
158L,9999.00
159L,9999.00
160L,9999.00
161L,133.66
162L,9999.00
163L,9999.00
164L,9999.00
165L,9999.00
166L,9999.00
167L,9999.00
168L,9999.00
169L,9999.00
170L,9999.00
171L,9999.00
172L,9999.00
173L,9999.00
174L,9999.00
175L,9999.00
176L,9999.00
177L,9999.00
178L,9999.00
179L,9999.00
180L,9999.00
181L,9999.00
182L,9999.00
183L,9999.00
184L,9999.00
185L,9999.00
186L,9999.00
187L,9999.00
188L,9999.00
001M,9999.00
002M,9999.00
003M,9999.00
004M,9999.00
005M,9999.00
006M,9999.00
007M,9999.00
008M,9999.00
009M,9999.00
010M,9999.00
011M,9999.00
012M,9999.00
013M,9999.00
014M,9999.00
015M,9999.00
016M,9999.00
017M,64.86
018M,34.14
019M,97.09
020M,9999.00
021M,28.94
022M,9999.00
023M,9999.00
024M,9999.00
025M,9999.00
026M,9999.00
027M,9.98
028M,9999.00
029M,9999.00
030M,46.79
031M,9999.00
032M,9999.00
033M,9999.00
034M,9999.00
035M,43.40
036M,9999.00
037M,9999.00
038M,9999.00
039M,9999.00
040M,9999.00
041M,43.40
042M,9999.00
043M,9999.00
044M,9999.00
045M,9999.00
046M,42.62
047M,9999.00
048M,9999.00
049M,9999.00
050M,9999.00
051M,9999.00
052M,9999.00
053M,9999.00
054M,9999.00
055M,9999.00
056M,9999.00
057M,9999.00
058M,9999.00
059M,9999.00
060M,9999.00
061M,9999.00
062M,9999.00
063M,9999.00
064M,64.86
065M,34.14
066M,97.09
067M,9999.00
068M,28.94
069M,9999.00
070M,9999.00
071M,9999.00
072M,9999.00
073M,9999.00
074M,9.98
075M,9999.00
076M,9999.00
077M,46.79
078M,9999.00
079M,9999.00
080M,9999.00
081M,9999.00
082M,43.40
083M,9999.00
084M,9999.00
085M,9999.00
086M,9999.00
087M,9999.00
088M,43.40
089M,9999.00
090M,9999.00
091M,9999.00
092M,9999.00
093M,42.62
094M,9999.00
095M,9999.00
096M,9999.00
097M,9999.00
098M,9999.00
099M,9999.00
100M,9999.00
101M,9999.00
102M,9999.00
103M,9999.00
104M,9999.00
105M,9999.00
106M,9999.00
107M,9999.00
108M,9999.00
109M,9999.00
110M,9999.00
111M,64.86
112M,34.14
113M,97.09
114M,9999.00
115M,28.94
116M,9999.00
117M,9999.00
118M,9999.00
119M,9999.00
120M,9999.00
121M,9.98
122M,9999.00
123M,9999.00
124M,46.79
125M,9999.00
126M,9999.00
127M,9999.00
128M,9999.00
129M,43.40
130M,9999.00
131M,9999.00
132M,9999.00
133M,9999.00
134M,9999.00
135M,43.40
136M,9999.00
137M,9999.00
138M,9999.00
139M,9999.00
140M,42.62
141M,9999.00
142M,9999.00
143M,9999.00
144M,9999.00
145M,9999.00
146M,9999.00
147M,9999.00
148M,9999.00
149M,9999.00
150M,9999.00
151M,9999.00
152M,9999.00
153M,9999.00
154M,9999.00
155M,9999.00
156M,9999.00
157M,9999.00
158M,64.86
159M,34.14
160M,97.09
161M,9999.00
162M,28.94
163M,9999.00
164M,9999.00
165M,9999.00
166M,9999.00
167M,9999.00
168M,9.98
169M,9999.00
170M,9999.00
171M,46.79
172M,9999.00
173M,9999.00
174M,9999.00
175M,9999.00
176M,43.40
177M,9999.00
178M,9999.00
179M,9999.00
180M,9999.00
181M,9999.00
182M,43.40
183M,9999.00
184M,9999.00
185M,9999.00
186M,9999.00
187M,42.62
188M,9999.00
001N,9999.00
002N,12.03
003N,9999.00
004N,5.46
005N,27.68
006N,9999.00
007N,9999.00
008N,12.68
009N,9999.00
010N,3.47
011N,23.25
012N,9999.00
013N,9999.00
014N,78.65
015N,9999.00
016N,9999.00
017N,100.64
018N,52.97
019N,169.91
020N,9999.00
021N,9999.00
022N,9999.00
023N,9999.00
024N,9999.00
025N,9999.00
026N,9999.00
027N,9999.00
028N,9999.00
029N,9999.00
030N,9999.00
031N,9999.00
032N,9999.00
033N,9999.00
034N,9999.00
035N,9999.00
036N,9999.00
037N,9999.00
038N,9999.00
039N,9999.00
040N,9999.00
041N,9999.00
042N,9999.00
043N,9999.00
044N,9999.00
045N,9999.00
046N,9999.00
047N,9999.00
048N,9999.00
049N,12.03
050N,9999.00
051N,5.46
052N,27.68
053N,9999.00
054N,9999.00
055N,12.68
056N,9999.00
057N,3.47
058N,23.25
059N,9999.00
060N,9999.00
061N,78.65
062N,9999.00
063N,9999.00
064N,100.64
065N,52.97
066N,169.91
067N,9999.00
068N,9999.00
069N,9999.00
070N,9999.00
071N,9999.00
072N,9999.00
073N,9999.00
074N,9999.00
075N,9999.00
076N,9999.00
077N,9999.00
078N,9999.00
079N,9999.00
080N,9999.00
081N,9999.00
082N,9999.00
083N,9999.00
084N,9999.00
085N,9999.00
086N,9999.00
087N,9999.00
088N,9999.00
089N,9999.00
090N,9999.00
091N,9999.00
092N,9999.00
093N,9999.00
094N,9999.00
095N,9999.00
096N,12.03
097N,9999.00
098N,5.46
099N,27.68
100N,9999.00
101N,9999.00
102N,12.68
103N,9999.00
104N,3.47
105N,23.25
106N,9999.00
107N,9999.00
108N,78.65
109N,9999.00
110N,9999.00
111N,100.64
112N,52.97
113N,169.91
114N,9999.00
115N,9999.00
116N,9999.00
117N,9999.00
118N,9999.00
119N,9999.00
120N,9999.00
121N,9999.00
122N,9999.00
123N,9999.00
124N,9999.00
125N,9999.00
126N,9999.00
127N,9999.00
128N,9999.00
129N,9999.00
130N,9999.00
131N,9999.00
132N,9999.00
133N,9999.00
134N,9999.00
135N,9999.00
136N,9999.00
137N,9999.00
138N,9999.00
139N,9999.00
140N,9999.00
141N,9999.00
142N,9999.00
143N,12.03
144N,9999.00
145N,5.46
146N,27.68
147N,9999.00
148N,9999.00
149N,12.68
150N,9999.00
151N,3.47
152N,23.25
153N,9999.00
154N,9999.00
155N,78.65
156N,9999.00
157N,9999.00
158N,100.64
159N,52.97
160N,169.91
161N,9999.00
162N,9999.00
163N,9999.00
164N,9999.00
165N,9999.00
166N,9999.00
167N,9999.00
168N,9999.00
169N,9999.00
170N,9999.00
171N,9999.00
172N,9999.00
173N,9999.00
174N,9999.00
175N,9999.00
176N,9999.00
177N,9999.00
178N,9999.00
179N,9999.00
180N,9999.00
181N,9999.00
182N,9999.00
183N,9999.00
184N,9999.00
185N,9999.00
186N,9999.00
187N,9999.00
188N,9999.00
001O,9999.00
002O,9999.00
003O,9999.00
004O,9999.00
005O,9999.00
006O,9999.00
007O,9999.00
008O,9999.00
009O,9999.00
010O,9999.00
011O,9999.00
012O,9999.00
013O,9999.00
014O,9999.00
015O,9999.00
016O,21.23
017O,9999.00
018O,9999.00
019O,9999.00
020O,9999.00
021O,9999.00
022O,9999.00
023O,9999.00
024O,9999.00
025O,9999.00
026O,9999.00
027O,9999.00
028O,9999.00
029O,9999.00
030O,9999.00
031O,9999.00
032O,9999.00
033O,9999.00
034O,9999.00
035O,9999.00
036O,9999.00
037O,9999.00
038O,9999.00
039O,9999.00
040O,9999.00
041O,9999.00
042O,9999.00
043O,9999.00
044O,9999.00
045O,9999.00
046O,9999.00
047O,9999.00
048O,9999.00
049O,9999.00
050O,9999.00
051O,9999.00
052O,9999.00
053O,9999.00
054O,9999.00
055O,9999.00
056O,9999.00
057O,9999.00
058O,9999.00
059O,9999.00
060O,9999.00
061O,9999.00
062O,9999.00
063O,21.23
064O,9999.00
065O,9999.00
066O,9999.00
067O,9999.00
068O,9999.00
069O,9999.00
070O,9999.00
071O,9999.00
072O,9999.00
073O,9999.00
074O,9999.00
075O,9999.00
076O,9999.00
077O,9999.00
078O,9999.00
079O,9999.00
080O,9999.00
081O,9999.00
082O,9999.00
083O,9999.00
084O,9999.00
085O,9999.00
086O,9999.00
087O,9999.00
088O,9999.00
089O,9999.00
090O,9999.00
091O,9999.00
092O,9999.00
093O,9999.00
094O,9999.00
095O,9999.00
096O,9999.00
097O,9999.00
098O,9999.00
099O,9999.00
100O,9999.00
101O,9999.00
102O,9999.00
103O,9999.00
104O,9999.00
105O,9999.00
106O,9999.00
107O,9999.00
108O,9999.00
109O,9999.00
110O,21.23
111O,9999.00
112O,9999.00
113O,9999.00
114O,9999.00
115O,9999.00
116O,9999.00
117O,9999.00
118O,9999.00
119O,9999.00
120O,9999.00
121O,9999.00
122O,9999.00
123O,9999.00
124O,9999.00
125O,9999.00
126O,9999.00
127O,9999.00
128O,9999.00
129O,9999.00
130O,9999.00
131O,9999.00
132O,9999.00
133O,9999.00
134O,9999.00
135O,9999.00
136O,9999.00
137O,9999.00
138O,9999.00
139O,9999.00
140O,9999.00
141O,9999.00
142O,9999.00
143O,9999.00
144O,9999.00
145O,9999.00
146O,9999.00
147O,9999.00
148O,9999.00
149O,9999.00
150O,9999.00
151O,9999.00
152O,9999.00
153O,9999.00
154O,9999.00
155O,9999.00
156O,9999.00
157O,21.23
158O,9999.00
159O,9999.00
160O,9999.00
161O,9999.00
162O,9999.00
163O,9999.00
164O,9999.00
165O,9999.00
166O,9999.00
167O,9999.00
168O,9999.00
169O,9999.00
170O,9999.00
171O,9999.00
172O,9999.00
173O,9999.00
174O,9999.00
175O,9999.00
176O,9999.00
177O,9999.00
178O,9999.00
179O,9999.00
180O,9999.00
181O,9999.00
182O,9999.00
183O,9999.00
184O,9999.00
185O,9999.00
186O,9999.00
187O,9999.00
188O,9999.00
001P,6.06
002P,11.77
003P,14.29
004P,8.45
005P,33.22
006P,9999.00
007P,7.98
008P,12.41
009P,10.17
010P,5.37
011P,27.90
012P,9999.00
013P,16.92
014P,76.94
015P,9999.00
016P,25.40
017P,9999.00
018P,9999.00
019P,9999.00
020P,9999.00
021P,9999.00
022P,9999.00
023P,20.92
024P,9999.00
025P,9999.00
026P,9999.00
027P,9999.00
028P,9999.00
029P,9999.00
030P,9999.00
031P,9999.00
032P,9999.00
033P,9999.00
034P,12.75
035P,9999.00
036P,9999.00
037P,9999.00
038P,9999.00
039P,9999.00
040P,9999.00
041P,9999.00
042P,9999.00
043P,9999.00
044P,9999.00
045P,9999.00
046P,9999.00
047P,9999.00
048P,6.06
049P,11.77
050P,14.29
051P,8.45
052P,33.22
053P,9999.00
054P,7.98
055P,12.41
056P,10.17
057P,5.37
058P,27.90
059P,9999.00
060P,16.92
061P,76.94
062P,9999.00
063P,25.40
064P,9999.00
065P,9999.00
066P,9999.00
067P,9999.00
068P,9999.00
069P,9999.00
070P,20.92
071P,9999.00
072P,9999.00
073P,9999.00
074P,9999.00
075P,9999.00
076P,9999.00
077P,9999.00
078P,9999.00
079P,9999.00
080P,9999.00
081P,12.75
082P,9999.00
083P,9999.00
084P,9999.00
085P,9999.00
086P,9999.00
087P,9999.00
088P,9999.00
089P,9999.00
090P,9999.00
091P,9999.00
092P,9999.00
093P,9999.00
094P,9999.00
095P,6.06
096P,11.77
097P,14.29
098P,8.45
099P,33.22
100P,9999.00
101P,7.98
102P,12.41
103P,10.17
104P,5.37
105P,27.90
106P,9999.00
107P,16.92
108P,76.94
109P,9999.00
110P,25.40
111P,9999.00
112P,9999.00
113P,9999.00
114P,9999.00
115P,9999.00
116P,9999.00
117P,20.92
118P,9999.00
119P,9999.00
120P,9999.00
121P,9999.00
122P,9999.00
123P,9999.00
124P,9999.00
125P,9999.00
126P,9999.00
127P,9999.00
128P,12.75
129P,9999.00
130P,9999.00
131P,9999.00
132P,9999.00
133P,9999.00
134P,9999.00
135P,9999.00
136P,9999.00
137P,9999.00
138P,9999.00
139P,9999.00
140P,9999.00
141P,9999.00
142P,6.06
143P,11.77
144P,14.29
145P,8.45
146P,33.22
147P,9999.00
148P,7.98
149P,12.41
150P,10.17
151P,5.37
152P,27.90
153P,9999.00
154P,16.92
155P,76.94
156P,9999.00
157P,25.40
158P,9999.00
159P,9999.00
160P,9999.00
161P,9999.00
162P,9999.00
163P,9999.00
164P,20.92
165P,9999.00
166P,9999.00
167P,9999.00
168P,9999.00
169P,9999.00
170P,9999.00
171P,9999.00
172P,9999.00
173P,9999.00
174P,9999.00
175P,12.75
176P,9999.00
177P,9999.00
178P,9999.00
179P,9999.00
180P,9999.00
181P,9999.00
182P,9999.00
183P,9999.00
184P,9999.00
185P,9999.00
186P,9999.00
187P,9999.00
188P,9999.00
001Q,9999.00
002Q,9999.00
003Q,9999.00
004Q,9999.00
005Q,9999.00
006Q,9999.00
007Q,9999.00
008Q,9999.00
009Q,9999.00
010Q,9999.00
011Q,9999.00
012Q,9999.00
013Q,9999.00
014Q,9999.00
015Q,9999.00
016Q,10.53
017Q,43.13
018Q,9999.00
019Q,78.42
020Q,9999.00
021Q,9999.00
022Q,9999.00
023Q,9999.00
024Q,9999.00
025Q,9999.00
026Q,9999.00
027Q,8.06
028Q,9999.00
029Q,9999.00
030Q,9999.00
031Q,9999.00
032Q,9999.00
033Q,9999.00
034Q,9999.00
035Q,9999.00
036Q,9999.00
037Q,9999.00
038Q,9999.00
039Q,9999.00
040Q,9999.00
041Q,9999.00
042Q,9999.00
043Q,9999.00
044Q,9999.00
045Q,9999.00
046Q,9999.00
047Q,9999.00
048Q,9999.00
049Q,9999.00
050Q,9999.00
051Q,9999.00
052Q,9999.00
053Q,9999.00
054Q,9999.00
055Q,9999.00
056Q,9999.00
057Q,9999.00
058Q,9999.00
059Q,9999.00
060Q,9999.00
061Q,9999.00
062Q,9999.00
063Q,10.53
064Q,43.13
065Q,9999.00
066Q,78.42
067Q,9999.00
068Q,9999.00
069Q,9999.00
070Q,9999.00
071Q,9999.00
072Q,9999.00
073Q,9999.00
074Q,8.06
075Q,9999.00
076Q,9999.00
077Q,9999.00
078Q,9999.00
079Q,9999.00
080Q,9999.00
081Q,9999.00
082Q,9999.00
083Q,9999.00
084Q,9999.00
085Q,9999.00
086Q,9999.00
087Q,9999.00
088Q,9999.00
089Q,9999.00
090Q,9999.00
091Q,9999.00
092Q,9999.00
093Q,9999.00
094Q,9999.00
095Q,9999.00
096Q,9999.00
097Q,9999.00
098Q,9999.00
099Q,9999.00
100Q,9999.00
101Q,9999.00
102Q,9999.00
103Q,9999.00
104Q,9999.00
105Q,9999.00
106Q,9999.00
107Q,9999.00
108Q,9999.00
109Q,9999.00
110Q,10.53
111Q,43.13
112Q,9999.00
113Q,78.42
114Q,9999.00
115Q,9999.00
116Q,9999.00
117Q,9999.00
118Q,9999.00
119Q,9999.00
120Q,9999.00
121Q,8.06
122Q,9999.00
123Q,9999.00
124Q,9999.00
125Q,9999.00
126Q,9999.00
127Q,9999.00
128Q,9999.00
129Q,9999.00
130Q,9999.00
131Q,9999.00
132Q,9999.00
133Q,9999.00
134Q,9999.00
135Q,9999.00
136Q,9999.00
137Q,9999.00
138Q,9999.00
139Q,9999.00
140Q,9999.00
141Q,9999.00
142Q,9999.00
143Q,9999.00
144Q,9999.00
145Q,9999.00
146Q,9999.00
147Q,9999.00
148Q,9999.00
149Q,9999.00
150Q,9999.00
151Q,9999.00
152Q,9999.00
153Q,9999.00
154Q,9999.00
155Q,9999.00
156Q,9999.00
157Q,10.53
158Q,43.13
159Q,9999.00
160Q,78.42
161Q,9999.00
162Q,9999.00
163Q,9999.00
164Q,9999.00
165Q,9999.00
166Q,9999.00
167Q,9999.00
168Q,8.06
169Q,9999.00
170Q,9999.00
171Q,9999.00
172Q,9999.00
173Q,9999.00
174Q,9999.00
175Q,9999.00
176Q,9999.00
177Q,9999.00
178Q,9999.00
179Q,9999.00
180Q,9999.00
181Q,9999.00
182Q,9999.00
183Q,9999.00
184Q,9999.00
185Q,9999.00
186Q,9999.00
187Q,9999.00
188Q,9999.00
001R,9999.00
002R,9999.00
003R,9999.00
004R,9999.00
005R,9999.00
006R,14.02
007R,9999.00
008R,9999.00
009R,9999.00
010R,9999.00
011R,9999.00
012R,17.34
013R,9999.00
014R,9999.00
015R,9999.00
016R,9999.00
017R,9999.00
018R,9999.00
019R,9999.00
020R,94.67
021R,28.94
022R,9999.00
023R,9999.00
024R,9999.00
025R,9999.00
026R,9999.00
027R,9999.00
028R,9999.00
029R,9999.00
030R,46.79
031R,9999.00
032R,9999.00
033R,9999.00
034R,9999.00
035R,43.40
036R,9999.00
037R,9999.00
038R,9999.00
039R,9999.00
040R,9999.00
041R,43.40
042R,9999.00
043R,9999.00
044R,9999.00
045R,9999.00
046R,42.62
047R,9999.00
048R,9999.00
049R,9999.00
050R,9999.00
051R,9999.00
052R,9999.00
053R,14.02
054R,9999.00
055R,9999.00
056R,9999.00
057R,9999.00
058R,9999.00
059R,17.34
060R,9999.00
061R,9999.00
062R,9999.00
063R,9999.00
064R,9999.00
065R,9999.00
066R,9999.00
067R,94.67
068R,28.94
069R,9999.00
070R,9999.00
071R,9999.00
072R,9999.00
073R,9999.00
074R,9999.00
075R,9999.00
076R,9999.00
077R,46.79
078R,9999.00
079R,9999.00
080R,9999.00
081R,9999.00
082R,43.40
083R,9999.00
084R,9999.00
085R,9999.00
086R,9999.00
087R,9999.00
088R,43.40
089R,9999.00
090R,9999.00
091R,9999.00
092R,9999.00
093R,42.62
094R,9999.00
095R,9999.00
096R,9999.00
097R,9999.00
098R,9999.00
099R,9999.00
100R,14.02
101R,9999.00
102R,9999.00
103R,9999.00
104R,9999.00
105R,9999.00
106R,17.34
107R,9999.00
108R,9999.00
109R,9999.00
110R,9999.00
111R,9999.00
112R,9999.00
113R,9999.00
114R,94.67
115R,28.94
116R,9999.00
117R,9999.00
118R,9999.00
119R,9999.00
120R,9999.00
121R,9999.00
122R,9999.00
123R,9999.00
124R,46.79
125R,9999.00
126R,9999.00
127R,9999.00
128R,9999.00
129R,43.40
130R,9999.00
131R,9999.00
132R,9999.00
133R,9999.00
134R,9999.00
135R,43.40
136R,9999.00
137R,9999.00
138R,9999.00
139R,9999.00
140R,42.62
141R,9999.00
142R,9999.00
143R,9999.00
144R,9999.00
145R,9999.00
146R,9999.00
147R,14.02
148R,9999.00
149R,9999.00
150R,9999.00
151R,9999.00
152R,9999.00
153R,17.34
154R,9999.00
155R,9999.00
156R,9999.00
157R,9999.00
158R,9999.00
159R,9999.00
160R,9999.00
161R,94.67
162R,28.94
163R,9999.00
164R,9999.00
165R,9999.00
166R,9999.00
167R,9999.00
168R,9999.00
169R,9999.00
170R,9999.00
171R,46.79
172R,9999.00
173R,9999.00
174R,9999.00
175R,9999.00
176R,43.40
177R,9999.00
178R,9999.00
179R,9999.00
180R,9999.00
181R,9999.00
182R,43.40
183R,9999.00
184R,9999.00
185R,9999.00
186R,9999.00
187R,42.62
188R,9999.00
001S,9999.00
002S,9999.00
003S,9999.00
004S,9999.00
005S,9999.00
006S,9999.00
007S,9999.00
008S,9999.00
009S,9999.00
010S,9999.00
011S,9999.00
012S,9999.00
013S,9999.00
014S,9999.00
015S,0.89
016S,9999.00
017S,9999.00
018S,9999.00
019S,9999.00
020S,9999.00
021S,9999.00
022S,9999.00
023S,9999.00
024S,9999.00
025S,9999.00
026S,0.07
027S,9999.00
028S,9999.00
029S,9999.00
030S,9999.00
031S,9999.00
032S,9999.00
033S,9999.00
034S,9999.00
035S,9999.00
036S,9999.00
037S,9999.00
038S,9999.00
039S,0.19
040S,9999.00
041S,9999.00
042S,9999.00
043S,9999.00
044S,9999.00
045S,0.41
046S,9999.00
047S,9999.00
048S,9999.00
049S,9999.00
050S,9999.00
051S,9999.00
052S,9999.00
053S,9999.00
054S,9999.00
055S,9999.00
056S,9999.00
057S,9999.00
058S,9999.00
059S,9999.00
060S,9999.00
061S,9999.00
062S,0.89
063S,9999.00
064S,9999.00
065S,9999.00
066S,9999.00
067S,9999.00
068S,9999.00
069S,9999.00
070S,9999.00
071S,9999.00
072S,9999.00
073S,0.07
074S,9999.00
075S,9999.00
076S,9999.00
077S,9999.00
078S,9999.00
079S,9999.00
080S,9999.00
081S,9999.00
082S,9999.00
083S,9999.00
084S,9999.00
085S,9999.00
086S,0.19
087S,9999.00
088S,9999.00
089S,9999.00
090S,9999.00
091S,9999.00
092S,0.41
093S,9999.00
094S,9999.00
095S,9999.00
096S,9999.00
097S,9999.00
098S,9999.00
099S,9999.00
100S,9999.00
101S,9999.00
102S,9999.00
103S,9999.00
104S,9999.00
105S,9999.00
106S,9999.00
107S,9999.00
108S,9999.00
109S,0.89
110S,9999.00
111S,9999.00
112S,9999.00
113S,9999.00
114S,9999.00
115S,9999.00
116S,9999.00
117S,9999.00
118S,9999.00
119S,9999.00
120S,0.07
121S,9999.00
122S,9999.00
123S,9999.00
124S,9999.00
125S,9999.00
126S,9999.00
127S,9999.00
128S,9999.00
129S,9999.00
130S,9999.00
131S,9999.00
132S,9999.00
133S,0.19
134S,9999.00
135S,9999.00
136S,9999.00
137S,9999.00
138S,9999.00
139S,0.41
140S,9999.00
141S,9999.00
142S,9999.00
143S,9999.00
144S,9999.00
145S,9999.00
146S,9999.00
147S,9999.00
148S,9999.00
149S,9999.00
150S,9999.00
151S,9999.00
152S,9999.00
153S,9999.00
154S,9999.00
155S,9999.00
156S,0.89
157S,9999.00
158S,9999.00
159S,9999.00
160S,9999.00
